Date,Price,Open,High,Low,Vol.,Change %
09/22/2021,457400,457400,457400,457400,269120,3.0586
09/17/2021,112698,113610,114177,108411,312350,0.0048
09/16/2021,112156,109692,115729,109692,485630,0.0231
09/15/2021,109619,109077,110703,103483,550320,0.0185
09/14/2021,107623,100551,108904,99862,848890,0.0833
09/13/2021,99344,99517,103483,98827,992620,-0.752
09/12/2021,400500,400500,400500,400500,532540,3.0586
09/10/2021,98679,90523,99788,88675,383360,0.12
09/09/2021,88109,95205,98556,84438,609130,0.0621
09/08/2021,82959,81629,83698,80372,466680,0.0272
09/07/2021,80766,77391,82195,76898,792860,0.0527
09/06/2021,76726,78598,79805,76257,433380,-0.7563
09/05/2021,314800,314800,314800,314800,618240,3.0586
09/03/2021,77563,72611,77613,71946,646160,0.0596
09/02/2021,73202,75740,75765,73104,716550,-0.0335
09/01/2021,75740,78968,78968,75173,674760,-0.0406
08/31/2021,78943,79584,81087,78574,740000,0.0034
08/30/2021,78672,80471,81185,78179,624980,-0.7569
08/29/2021,323600,323600,323600,323600,543560,3.0586
08/27/2021,79732,78401,80520,78130,302170,0.0019
08/26/2021,79584,77810,80569,76479,665090,0.0176
08/25/2021,78204,78179,78746,76085,718280,0.0013
08/24/2021,78105,83033,83280,75247,492610,-0.0394
08/23/2021,81308,78352,81727,77736,471170,-0.7398
08/22/2021,312500,312500,312500,312500,776230,3.0586
08/20/2021,76997,77489,79485,75765,332900,0.0032
08/19/2021,76750,76627,79091,75420,361600,0.0016
08/18/2021,76627,72512,77144,72217,420080,0.0377
08/17/2021,73843,77366,77588,73178,311850,-0.7643
08/16/2021,313300,313300,313300,313300,260450,3.0586
08/13/2021,77194,78155,79313,74902,751940,-0.0154
08/12/2021,78401,78105,81875,77958,399590,0.0225
08/11/2021,76676,77169,78450,75641,617120,-0.0061
08/10/2021,77144,77194,78647,75346,737520,-0.0016
08/09/2021,77268,72685,82910,72315,462630,-0.7362
08/08/2021,292900,292900,292900,292900,822010,3.0586
08/06/2021,72167,73178,73917,71699,853850,-0.0054
08/05/2021,72562,70073,73030,69506,1310000,0.0283
08/04/2021,70566,72611,72636,69482,1460000,-0.0219
08/03/2021,72143,71699,74483,70714,2070000,0.022
08/02/2021,70591,70886,71330,68496,1150000,-0.7562
08/01/2021,289500,289500,289500,289500,2160000,3.0586
07/30/2021,71330,70812,73720,70295,1370000,0.0179
07/29/2021,70073,69482,70960,67782,1320000,0.023
07/28/2021,68496,68841,69950,67018,1370000,-0.0194
07/27/2021,69851,71133,71675,68299,2890000,-0.0053
07/26/2021,70221,67116,72414,66525,1610000,-0.7422
07/25/2021,272400,272400,272400,272400,1580000,3.0586
07/23/2021,67116,65564,67338,64874,2210000,0.0244
07/22/2021,65515,66525,66698,64406,4730000,-0.0137
07/21/2021,66427,67437,67732,64308,2920000,0.0041
07/20/2021,66156,69975,70812,64061,2990000,-0.0732
07/19/2021,71379,65540,71379,65515,4980000,-0.7356
07/18/2021,270000,270000,270000,270000,2550000,3.0586
07/16/2021,66525,66550,69630,65490,1240000,0.0015
07/15/2021,66427,64061,66451,62361,1520000,0.1022
07/14/2021,60267,56941,60489,56817,2120000,0.0584
07/13/2021,56941,57138,57359,56226,1640000,0.007
07/12/2021,56546,57359,57951,54575,1010000,0.0048
07/09/2021,56275,53466,57286,52850,1240000,0.0525
07/08/2021,53466,52974,53811,51619,1280000,-0.005
07/07/2021,53737,53195,53935,52481,1600000,0.0102
07/06/2021,53195,53023,53935,52629,1470000,0.0032
07/05/2021,53023,52259,53713,52259,2820000,-0.75
07/04/2021,212100,212100,212100,212100,1400000,3.0586
07/02/2021,52259,53466,53466,52037,1550000,-0.0203
07/01/2021,53343,52259,53491,51742,1190000,0.0207
06/30/2021,52259,51742,52900,51569,2640000,0.0134
06/29/2021,51569,50879,51963,50658,1690000,0.0195
06/28/2021,50584,51988,52013,50165,1020000,-0.7617
06/27/2021,212300,212300,212300,212300,1030000,3.0587
06/25/2021,52308,53245,53836,51816,517780,-0.013
06/24/2021,52998,52998,53861,52136,325160,0.0061
06/23/2021,52678,51495,53097,51126,319880,0.023
06/22/2021,51495,52604,52974,50534,315920,-0.0211
06/21/2021,52604,50707,52727,50189,288020,-0.7464
06/20/2021,207400,207400,207400,207400,272110,3.0586
06/18/2021,51101,49943,51545,49918,220260,0.0192
06/17/2021,50140,47775,51742,47331,297140,0.0457
06/16/2021,47947,47430,48514,46986,429430,0.0188
06/15/2021,47060,46789,47504,46444,463030,0.009
06/14/2021,46641,46617,47060,46173,344990,-0.7535
06/13/2021,189200,189200,189200,189200,521760,3.0586
06/11/2021,46617,45483,46691,45434,268760,0.0249
06/10/2021,45483,43636,45508,43488,335580,0.0423
06/09/2021,43636,44350,44350,43438,609820,-0.0128
06/08/2021,44202,43980,44301,43709,694710,0.0028
06/07/2021,44079,44153,44202,43660,250190,-0.7528
06/06/2021,178300,178300,178300,178300,332590,3.0586
06/04/2021,43931,43734,44030,43291,514010,0.0039
06/03/2021,43759,43340,43833,43167,995980,0.0103
06/02/2021,43315,43512,43833,43143,519740,-0.0045
06/01/2021,43512,43389,44178,43020,572630,0.0051
05/31/2021,43291,44523,44523,43143,398330,-0.759
